# Distance (m)	Slope (deg)
4777	 34.093769423574
4778	 32.904231687076
4779	 31.714693950578
4780	 30.525156214081
4781	 29.335618477583
4782	 28.146080741086
4783	 26.956543004588
4784	 25.767005268090
4785	 24.577467531593
4786	 23.387929795095
4787	 22.198392058598
4788	 21.008854322100
4789	 19.819316585602
4790	 18.629778849105
4791	 18.382467403931
4792	 18.192717119472
4793	 18.002966835013
4794	 17.813216550554
4795	 17.623466266095
4796	 17.433715981636
4797	 17.243965697177
4798	 17.054215412718
4799	 16.864465128259
4800	 16.674714843800
4801	 16.484964559341
4802	 16.295214274882
4803	 16.105463990423
4804	 15.915713705964
4805	 15.725963421505
4806	 15.505924291239
4807	 15.284034797493
4808	 15.062145303746
4809	 14.840255810000
4810	 14.618366316253
4811	 14.396476822507
4812	 14.174587328761
4813	 13.952697835014
4814	 13.730808341268
4815	 13.508918847521
4816	 13.287029353775
4817	 13.065139860029
4818	 12.843250366282
4819	 12.621360872536
4820	 12.399471378789
4821	 12.420033505113
4822	 12.455407144172
4823	 12.490780783231
4824	 12.526154422290
4825	 12.561528061349
4826	 12.596901700407
4827	 12.632275339466
4828	 12.667648978525
4829	 12.703022617584
4830	 12.738396256643
4831	 12.773769895702
4832	 12.809143534761
4833	 12.844517173820
4834	 12.879890812879
4835	 12.915264451938
4836	 13.052587823265
4837	 13.196139363984
4838	 13.339690904703
4839	 13.483242445422
4840	 13.626793986141
4841	 13.770345526860
4842	 13.913897067579
4843	 14.057448608298
4844	 14.201000149017
4845	 14.344551689736
4846	 14.488103230455
4847	 14.631654771174
4848	 14.775206311893
4849	 14.918757852612
4850	 15.062309393331
4851	 15.390797283012
4852	 15.730583043540
4853	 16.070368804069
4854	 16.410154564597
4855	 16.749940325125
4856	 17.089726085653
4857	 17.429511846181
4858	 17.769297606709
4859	 18.109083367237
4860	 18.448869127766
4861	 18.788654888294
4862	 19.128440648822
4863	 19.468226409350
4864	 19.808012169878
4865	 20.147797930406
4866	 20.085895461822
4867	 19.999453621891
4868	 19.913011781960
4869	 19.826569942029
4870	 19.740128102098
4871	 19.653686262167
4872	 19.567244422236
4873	 19.480802582306
4874	 19.394360742375
4875	 19.307918902444
4876	 19.221477062513
4877	 19.135035222582
4878	 19.048593382651
4879	 18.962151542720
4880	 18.875709702789
4881	 18.248931983737
4882	 17.589144826376
4883	 16.929357669015
4884	 16.269570511654
4885	 15.609783354292
4886	 14.949996196931
4887	 14.290209039570
4888	 13.630421882209
4889	 12.970634724848
4890	 12.310847567486
4891	 11.651060410125
4892	 10.991273252764
4893	 10.331486095403
4894	 9.671698938042
4895	 9.011911780681
4896	 8.670911355905
4897	 8.349385801071
4898	 8.027860246238
4899	 7.706334691405
4900	 7.384809136571
4901	 7.063283581738
4902	 6.741758026904
4903	 6.420232472071
4904	 6.098706917238
4905	 5.777181362404
4906	 5.455655807571
4907	 5.134130252737
4908	 4.812604697904
4909	 4.491079143070
4910	 4.169553588237
4911	 4.011502934497
4912	 3.863439059074
4913	 3.715375183651
4914	 3.567311308228
4915	 3.419247432805
4916	 3.271183557382
4917	 3.123119681959
4918	 2.975055806536
4919	 2.826991931113
4920	 2.678928055690
4921	 2.530864180267
4922	 2.382800304844
4923	 2.234736429422
4924	 2.086672553999
4925	 1.938608678576
4926	 2.400723943825
4927	 2.900115413323
4928	 3.399506882821
4929	 3.898898352319
4930	 4.398289821817
4931	 4.897681291315
4932	 5.397072760813
4933	 5.896464230311
4934	 6.395855699809
4935	 6.895247169306
4936	 7.394638638804
4937	 7.894030108302
4938	 8.393421577800
4939	 8.892813047298
4940	 9.392204516796
4941	 9.305597428265
4942	 9.183191341574
4943	 9.060785254882
4944	 8.938379168190
4945	 8.815973081498
4946	 8.693566994806
4947	 8.571160908115
4948	 8.448754821423
4949	 8.326348734731
4950	 8.203942648039
4951	 8.081536561348
4952	 7.959130474656
4953	 7.836724387964
4954	 7.714318301272
4955	 7.591912214580
4956	 7.170199644745
4957	 6.730202264995
4958	 6.290204885246
4959	 5.850207505496
4960	 5.410210125747
4961	 4.970212745997
4962	 4.530215366248
4963	 4.090217986498
4964	 3.650220606749
4965	 3.210223226999
4966	 2.770225847250
4967	 2.330228467500
4968	 1.890231087750
4969	 1.450233708001
4970	 1.010236328251
4971	 1.779515249175
4972	 2.622669573990
4973	 3.465823898804
4974	 4.308978223618
4975	 5.152132548433
4976	 5.995286873247
4977	 6.838441198061
4978	 7.681595522876
4979	 8.524749847690
4980	 9.367904172504
4981	 10.211058497319
4982	 11.054212822133
4983	 11.897367146947
4984	 12.740521471762
4985	 13.583675796576
4986	 14.909914416836
4987	 16.265664942119
4988	 17.621415467402
4989	 18.977165992685
4990	 20.332916517968
4991	 21.688667043251
4992	 23.044417568534
4993	 24.400168093817
4994	 25.755918619100
4995	 27.111669144383
4996	 28.467419669666
4997	 29.823170194949
4998	 31.178920720232
4999	 32.534671245515
5000	 33.890421770798
5001	 32.815881877915
5002	 31.592874107263
5003	 30.369866336610
5004	 29.146858565957
5005	 27.923850795304
5006	 26.700843024652
5007	 25.477835253999
5008	 24.254827483346
5009	 23.031819712693
5010	 21.808811942041
5011	 20.585804171388
5012	 19.362796400735
5013	 18.139788630082
5014	 16.916780859430
5015	 15.693773088777
5016	 15.538408455887
5017	 15.448266773014
5018	 15.358125090140
5019	 15.267983407266
5020	 15.177841724392
5021	 15.087700041519
5022	 14.997558358645
5023	 14.907416675771
5024	 14.817274992898
5025	 14.727133310024
5026	 14.636991627150
5027	 14.546849944276
5028	 14.456708261403
5029	 14.366566578529
5030	 14.276424895655
5031	 14.502826956366
5032	 14.748566861443
5033	 14.994306766520
5034	 15.240046671597
5035	 15.485786576674
5036	 15.731526481751
5037	 15.977266386828
5038	 16.223006291905
5039	 16.468746196982
5040	 16.714486102059
5041	 16.960226007136
5042	 17.205965912213
5043	 17.451705817290
5044	 17.697445722367
5045	 17.943185627444
5046	 18.160700281343
5047	 18.376490637968
5048	 18.592280994592
5049	 18.808071351216
5050	 19.023861707840
5051	 19.239652064464
5052	 19.455442421089
5053	 19.671232777713
5054	 19.887023134337
5055	 20.102813490961
5056	 20.318603847585
5057	 20.534394204209
5058	 20.750184560834
5059	 20.965974917458
5060	 21.181765274082
5061	 21.608993434807
5062	 22.049138455915
5063	 22.489283477024
5064	 22.929428498133
5065	 23.369573519242
5066	 23.809718540351
5067	 24.249863561460
5068	 24.690008582569
5069	 25.130153603678
5070	 25.570298624787
5071	 26.010443645896
5072	 26.450588667005
5073	 26.890733688113
5074	 27.330878709222
5075	 27.771023730331
5076	 27.573356108098
5077	 27.336724134689
5078	 27.100092161281
5079	 26.863460187872
5080	 26.626828214464
5081	 26.390196241056
5082	 26.153564267647
5083	 25.916932294239
5084	 25.680300320830
5085	 25.443668347422
5086	 25.207036374014
5087	 24.970404400605
5088	 24.733772427197
5089	 24.497140453788
5090	 24.260508480380
5091	 23.940267289147
5092	 23.614918361400
5093	 23.289569433652
5094	 22.964220505905
5095	 22.638871578158
5096	 22.313522650411
5097	 21.988173722664
5098	 21.662824794916
5099	 21.337475867169
5100	 21.012126939422
5101	 20.686778011675
5102	 20.361429083928
5103	 20.036080156181
5104	 19.710731228433
5105	 19.385382300686
5106	 19.371195747089
5107	 19.376018286746
5108	 19.380840826403
5109	 19.385663366061
5110	 19.390485905718
5111	 19.395308445375
5112	 19.400130985033
5113	 19.404953524690
5114	 19.409776064347
5115	 19.414598604005
5116	 19.419421143662
5117	 19.424243683319
5118	 19.429066222977
5119	 19.433888762634
5120	 19.438711302291
5121	 18.954539042694
5122	 18.440493802018
5123	 17.926448561343
5124	 17.412403320667
5125	 16.898358079991
5126	 16.384312839316
5127	 15.870267598640
5128	 15.356222357965
5129	 14.842177117289
5130	 14.328131876613
5131	 13.814086635938
5132	 13.300041395262
5133	 12.785996154586
5134	 12.271950913911
5135	 11.757905673235
5136	 11.701112359444
5137	 11.672252836003
5138	 11.643393312562
5139	 11.614533789120
5140	 11.585674265679
5141	 11.556814742238
5142	 11.527955218796
5143	 11.499095695355
5144	 11.470236171914
5145	 11.441376648472
5146	 11.412517125031
5147	 11.383657601590
5148	 11.354798078148
5149	 11.325938554707
5150	 11.297079031266
5151	 11.398129902878
5152	 11.507117077251
5153	 11.616104251623
5154	 11.725091425995
5155	 11.834078600368
5156	 11.943065774740
5157	 12.052052949113
5158	 12.161040123485
5159	 12.270027297858
5160	 12.379014472230
5161	 12.488001646603
5162	 12.596988820975
5163	 12.705975995348
5164	 12.814963169720
5165	 12.923950344093
5166	 12.994163230896
5167	 13.062007373565
5168	 13.129851516234
5169	 13.197695658903
5170	 13.265539801572
5171	 13.333383944241
5172	 13.401228086910
5173	 13.469072229579
5174	 13.536916372248
5175	 13.604760514917
5176	 13.672604657586
5177	 13.740448800255
5178	 13.808292942924
5179	 13.876137085593
5180	 13.943981228262
5181	 13.834588820359
5182	 13.714368926855
5183	 13.594149033351
5184	 13.473929139848
5185	 13.353709246344
5186	 13.233489352840
5187	 13.113269459336
5188	 12.993049565833
5189	 12.872829672329
5190	 12.752609778825
5191	 12.632389885322
5192	 12.512169991818
5193	 12.391950098314
5194	 12.271730204810
5195	 12.151510311307
5196	 11.580936937925
5197	 10.982851204380
5198	 10.384765470836
5199	 9.786679737291
5200	 9.188594003746
5201	 8.590508270201
5202	 7.992422536656
5203	 7.394336803112
5204	 6.796251069567
5205	 6.198165336022
5206	 5.600079602477
5207	 5.001993868932
5208	 4.403908135388
5209	 3.805822401843
5210	 3.207736668298
5211	 3.952241931911
5212	 4.778766872770
5213	 5.605291813629
5214	 6.431816754488
5215	 7.258341695347
5216	 8.084866636206
5217	 8.911391577065
5218	 9.737916517924
5219	 10.564441458783
5220	 11.390966399642
5221	 12.217491340501
5222	 13.044016281360
5223	 13.870541222219
5224	 14.697066163078
5225	 15.523591103937
5226	 16.039383038893
5227	 16.536192110936
5228	 17.033001182979
5229	 17.529810255021
5230	 18.026619327064
5231	 18.523428399107
5232	 19.020237471149
5233	 19.517046543192
5234	 20.013855615235
5235	 20.510664687277
5236	 21.007473759320
5237	 21.504282831363
5238	 22.001091903405
5239	 22.497900975448
5240	 22.994710047491
5241	 22.751081000251
5242	 22.462218150858
5243	 22.173355301464
5244	 21.884492452071
5245	 21.595629602678
5246	 21.306766753284
5247	 21.017903903891
5248	 20.729041054498
5249	 20.440178205104
5250	 20.151315355711
5251	 19.862452506318
5252	 19.573589656924
5253	 19.284726807531
5254	 18.995863958138
5255	 18.707001108745
5256	 17.956748776060
5257	 17.178309887320
5258	 16.399870998581
5259	 15.621432109841
5260	 14.842993221102
5261	 14.064554332362
5262	 13.286115443623
5263	 12.507676554883
5264	 11.729237666144
5265	 10.950798777404
5266	 10.172359888665
5267	 9.393920999925
5268	 8.615482111186
5269	 7.837043222446
5270	 7.058604333707
5271	 7.106660159152
5272	 7.205207034777
5273	 7.303753910402
5274	 7.402300786027
5275	 7.500847661652
5276	 7.599394537277
5277	 7.697941412902
5278	 7.796488288527
5279	 7.895035164151
5280	 7.993582039776
5281	 8.092128915401
5282	 8.190675791026
5283	 8.289222666651
5284	 8.387769542276
5285	 8.486316417901
5286	 9.232606274772
5287	 10.018467132899
5288	 10.804327991025
5289	 11.590188849151
5290	 12.376049707278
5291	 13.161910565404
5292	 13.947771423530
5293	 14.733632281657
5294	 15.519493139783
5295	 16.305353997909
5296	 17.091214856036
5297	 17.877075714162
5298	 18.662936572288
5299	 19.448797430415
5300	 20.234658288541
5301	 20.040403263508
5302	 19.786272380320
5303	 19.532141497133
5304	 19.278010613945
5305	 19.023879730757
5306	 18.769748847569
5307	 18.515617964381
5308	 18.261487081193
5309	 18.007356198005
5310	 17.753225314818
5311	 17.499094431630
5312	 17.244963548442
5313	 16.990832665254
5314	 16.736701782066
5315	 16.482570898878
5316	 15.675348489651
5317	 14.834337392375
5318	 13.993326295098
5319	 13.152315197822
5320	 12.311304100545
5321	 11.470293003269
5322	 10.629281905992
5323	 9.788270808716
5324	 8.947259711440
5325	 8.106248614163
5326	 7.265237516887
5327	 6.424226419610
5328	 5.583215322334
5329	 4.742204225057
5330	 3.901193127781
5331	 4.874400237988
5332	 5.958439009846
5333	 7.042477781703
5334	 8.126516553561
5335	 9.210555325419
5336	 10.294594097277
5337	 11.378632869134
5338	 12.462671640992
5339	 13.546710412850
5340	 14.630749184708
5341	 15.714787956565
5342	 16.798826728423
5343	 17.882865500281
5344	 18.966904272139
5345	 20.050943043996
5346	 19.940508555464
5347	 19.757102990189
5348	 19.573697424913
5349	 19.390291859638
5350	 19.206886294362
5351	 19.023480729087
5352	 18.840075163812
5353	 18.656669598536
5354	 18.473264033261
5355	 18.289858467985
5356	 18.106452902710
5357	 17.923047337435
5358	 17.739641772159
5359	 17.556236206884
5360	 17.372830641608
5361	 17.066266259831
5362	 16.752178033211
5363	 16.438089806590
5364	 16.124001579969
5365	 15.809913353348
5366	 15.495825126728
5367	 15.181736900107
5368	 14.867648673486
5369	 14.553560446866
5370	 14.239472220245
5371	 13.925383993624
5372	 13.611295767004
5373	 13.297207540383
5374	 12.983119313762
5375	 12.669031087141
5376	 12.074833946761
5377	 11.463524787338
5378	 10.852215627914
5379	 10.240906468490
5380	 9.629597309067
5381	 9.018288149643
5382	 8.406978990219
5383	 7.795669830796
5384	 7.184360671372
5385	 6.573051511948
5386	 5.961742352525
5387	 5.350433193101
5388	 4.739124033678
5389	 4.127814874254
5390	 3.516505714830
5391	 3.477451684358
5392	 3.473357057826
5393	 3.469262431293
5394	 3.465167804761
5395	 3.461073178229
5396	 3.456978551697
5397	 3.452883925164
5398	 3.448789298632
5399	 3.444694672100
5400	 3.440600045568
5401	 3.436505419035
5402	 3.432410792503
5403	 3.428316165971
5404	 3.424221539439
5405	 3.420126912906
5406	 4.005548229019
5407	 4.626983422413
5408	 5.248418615807
5409	 5.869853809201
5410	 6.491289002596
5411	 7.112724195990
5412	 7.734159389384
5413	 8.355594582778
5414	 8.977029776173
5415	 9.598464969567
5416	 10.219900162961
5417	 10.841335356355
5418	 11.462770549750
5419	 12.084205743144
5420	 12.705640936538
5421	 12.446156945979
5422	 12.132857081915
5423	 11.819557217850
5424	 11.506257353786
5425	 11.192957489721
5426	 10.879657625657
5427	 10.566357761593
5428	 10.253057897528
5429	 9.939758033464
5430	 9.626458169400
5431	 9.313158305335
5432	 8.999858441271
5433	 8.686558577206
5434	 8.373258713142
5435	 8.059958849078
5436	 8.119281923959
5437	 8.201368754308
5438	 8.283455584656
5439	 8.365542415005
5440	 8.447629245353
5441	 8.529716075702
5442	 8.611802906050
5443	 8.693889736399
5444	 8.775976566747
5445	 8.858063397096
5446	 8.940150227444
5447	 9.022237057793
5448	 9.104323888141
5449	 9.186410718490
5450	 9.268497548838
5451	 9.173103324859
5452	 9.066866678442
5453	 8.960630032025
5454	 8.854393385608
5455	 8.748156739191
5456	 8.641920092774
5457	 8.535683446357
5458	 8.429446799940
5459	 8.323210153523
5460	 8.216973507106
5461	 8.110736860689
5462	 8.004500214272
5463	 7.898263567855
5464	 7.792026921438
5465	 7.685790275021
5466	 7.714080779495
5467	 7.750589627056
5468	 7.787098474618
5469	 7.823607322179
5470	 7.860116169741
5471	 7.896625017302
5472	 7.933133864864
5473	 7.969642712425
5474	 8.006151559987
5475	 8.042660407548
5476	 8.079169255110
5477	 8.115678102671
5478	 8.152186950233
5479	 8.188695797794
5480	 8.225204645356
5481	 8.171781784794
5482	 8.112864943086
5483	 8.053948101378
5484	 7.995031259670
5485	 7.936114417963
5486	 7.877197576255
5487	 7.818280734547
5488	 7.759363892839
5489	 7.700447051131
5490	 7.641530209424
5491	 7.582613367716
5492	 7.523696526008
5493	 7.464779684300
5494	 7.405862842592
5495	 7.346946000885
5496	 7.076989190341
5497	 6.794139823554
5498	 6.511290456766
5499	 6.228441089979
5500	 5.945591723191
5501	 5.662742356403
5502	 5.379892989616
5503	 5.097043622828
5504	 4.814194256041
5505	 4.531344889253
5506	 4.248495522465
5507	 3.965646155678
5508	 3.682796788890
5509	 3.399947422103
5510	 3.117098055315
5511	 3.426399855696
5512	 3.771876520293
5513	 4.117353184890
5514	 4.462829849486
5515	 4.808306514083
5516	 5.153783178680
5517	 5.499259843277
5518	 5.844736507874
5519	 6.190213172471
5520	 6.535689837068
5521	 6.881166501664
5522	 7.226643166261
5523	 7.572119830858
5524	 7.917596495455
5525	 8.263073160052
5526	 8.549873999589
5527	 8.833090298360
5528	 9.116306597130
5529	 9.399522895900
5530	 9.682739194670
5531	 9.965955493440
5532	 10.249171792210
5533	 10.532388090981
5534	 10.815604389751
5535	 11.098820688521
5536	 11.382036987291
5537	 11.665253286061
5538	 11.948469584831
5539	 12.231685883601
5540	 12.514902182372
5541	 12.512151898642
5542	 12.491931747664
5543	 12.471711596686
5544	 12.451491445708
5545	 12.431271294730
5546	 12.411051143752
5547	 12.390830992774
5548	 12.370610841796
5549	 12.350390690818
5550	 12.330170539840
5551	 12.309950388862
5552	 12.289730237884
5553	 12.269510086906
5554	 12.249289935928
5555	 12.229069784949
5556	 12.131433551156
5557	 12.029067923204
5558	 11.926702295251
5559	 11.824336667299
5560	 11.721971039347
5561	 11.619605411395
5562	 11.517239783443
5563	 11.414874155491
5564	 11.312508527539
5565	 11.210142899587
5566	 11.107777271635
5567	 11.005411643682
5568	 10.903046015730
5569	 10.800680387778
5570	 10.698314759826
5571	 10.588661239333
5572	 10.478562497186
5573	 10.368463755039
5574	 10.258365012893
5575	 10.148266270746
5576	 10.038167528599
5577	 9.928068786453
5578	 9.817970044306
5579	 9.707871302159
5580	 9.597772560013
5581	 9.487673817866
5582	 9.377575075719
5583	 9.267476333573
5584	 9.157377591426
5585	 9.047278849279
5586	 8.543804110785
5587	 8.016297800646
5588	 7.488791490507
5589	 6.961285180368
5590	 6.433778870229
5591	 5.906272560090
5592	 5.378766249951
5593	 4.851259939812
5594	 4.323753629673
5595	 3.796247319534
5596	 3.268741009395
5597	 2.741234699256
5598	 2.213728389117
5599	 1.686222078978
5600	 1.158715768839
5601	 1.883031533176
5602	 2.683821846613
5603	 3.484612160051
5604	 4.285402473489
5605	 5.086192786927
5606	 5.886983100365
5607	 6.687773413803
5608	 7.488563727241
5609	 8.289354040679
5610	 9.090144354117
5611	 9.890934667555
5612	 10.691724980993
5613	 11.492515294431
5614	 12.293305607869
5615	 13.094095921307
5616	 13.375100916827
5617	 13.624351920612
5618	 13.873602924397
5619	 14.122853928182
5620	 14.372104931967
5621	 14.621355935752
5622	 14.870606939538
5623	 15.119857943323
5624	 15.369108947108
5625	 15.618359950893
5626	 15.867610954678
5627	 16.116861958463
5628	 16.366112962249
5629	 16.615363966034
5630	 16.864614969819
5631	 16.688785386403
5632	 16.486987379146
5633	 16.285189371889
5634	 16.083391364633
5635	 15.881593357376
5636	 15.679795350120
5637	 15.477997342863
5638	 15.276199335607
5639	 15.074401328350
5640	 14.872603321094
5641	 14.670805313837
5642	 14.469007306580
5643	 14.267209299324
5644	 14.065411292067
5645	 13.863613284811
5646	 13.720746131902
5647	 13.581479099639
5648	 13.442212067377
5649	 13.302945035114
5650	 13.163678002851
5651	 13.024410970588
5652	 12.885143938325
5653	 12.745876906062
5654	 12.606609873800
5655	 12.467342841537
5656	 12.328075809274
5657	 12.188808777011
5658	 12.049541744748
5659	 11.910274712485
5660	 11.771007680223
5661	 11.404855011185
5662	 11.024841764838
5663	 10.644828518491
5664	 10.264815272144
5665	 9.884802025796
5666	 9.504788779449
5667	 9.124775533102
5668	 8.744762286755
5669	 8.364749040408
5670	 7.984735794061
5671	 7.604722547714
5672	 7.224709301367
5673	 6.844696055019
5674	 6.464682808672
5675	 6.084669562325
5676	 5.942246690139
5677	 5.814338353940
5678	 5.686430017742
5679	 5.558521681543
5680	 5.430613345344
5681	 5.302705009145
5682	 5.174796672946
5683	 5.046888336747
5684	 4.918980000548
5685	 4.791071664349
5686	 4.663163328150
5687	 4.535254991951
5688	 4.407346655753
5689	 4.279438319554
5690	 4.151529983355
5691	 4.028065438186
5692	 3.904872366831
5693	 3.781679295476
5694	 3.658486224121
5695	 3.535293152766
5696	 3.412100081411
5697	 3.288907010056
5698	 3.165713938701
5699	 3.042520867345
5700	 2.919327795990
5701	 2.796134724635
5702	 2.672941653280
5703	 2.549748581925
5704	 2.426555510570
5705	 2.303362439215
5706	 2.337190005196
5707	 2.380610054446
5708	 2.424030103695
5709	 2.467450152945
5710	 2.510870202195
5711	 2.554290251445
5712	 2.597710300695
5713	 2.641130349944
5714	 2.684550399194
5715	 2.727970448444
5716	 2.771390497694
5717	 2.814810546944
5718	 2.858230596194
5719	 2.901650645443
5720	 2.945070694693
5721	 3.499050602572
5722	 4.084220913172
5723	 4.669391223772
5724	 5.254561534372
5725	 5.839731844972
5726	 6.424902155572
5727	 7.010072466172
5728	 7.595242776772
5729	 8.180413087372
5730	 8.765583397972
5731	 9.350753708572
5732	 9.935924019172
5733	 10.521094329772
5734	 11.106264640372
5735	 11.691434950972
5736	 11.876467028359
5737	 12.037054425249
5738	 12.197641822138
5739	 12.358229219027
5740	 12.518816615916
5741	 12.679404012806
5742	 12.839991409695
5743	 13.000578806584
5744	 13.161166203474
5745	 13.321753600363
5746	 13.482340997252
5747	 13.642928394141
5748	 13.803515791031
5749	 13.964103187920
5750	 14.124690584809
5751	 14.032680718990
5752	 13.925239537503
5753	 13.817798356015
5754	 13.710357174528
5755	 13.602915993040
5756	 13.495474811553
5757	 13.388033630065
5758	 13.280592448578
5759	 13.173151267090
5760	 13.065710085603
5761	 12.958268904115
5762	 12.850827722628
5763	 12.743386541140
5764	 12.635945359653
5765	 12.528504178165
5766	 11.898917627983
5767	 11.237432909346
5768	 10.575948190708
5769	 9.914463472071
5770	 9.252978753433
5771	 8.591494034796
5772	 7.930009316159
5773	 7.268524597521
5774	 6.607039878884
5775	 5.945555160246
5776	 5.284070441609
5777	 4.622585722971
5778	 3.961101004334
5779	 3.299616285696
5780	 2.638131567059
5781	 2.685560470908
5782	 2.776297325894
5783	 2.867034180881
5784	 2.957771035867
5785	 3.048507890854
5786	 3.139244745840
5787	 3.229981600827
5788	 3.320718455813
5789	 3.411455310800
5790	 3.502192165786
5791	 3.592929020773
5792	 3.683665875759
5793	 3.774402730746
5794	 3.865139585732
5795	 3.955876440718
5796	 4.606057454639
5797	 5.290415242148
5798	 5.974773029658
5799	 6.659130817167
5800	 7.343488604677
5801	 8.027846392186
5802	 8.712204179696
5803	 9.396561967205
5804	 10.080919754715
5805	 10.765277542225
5806	 11.449635329734
5807	 12.133993117244
5808	 12.818350904753
5809	 13.502708692263
5810	 14.187066479772
5811	 14.867983997907
5812	 15.548691347958
5813	 16.229398698008
5814	 16.910106048058
5815	 17.590813398109
5816	 18.271520748159
5817	 18.952228098210
5818	 19.632935448260
5819	 20.313642798311
5820	 20.994350148361
5821	 21.675057498411
5822	 22.355764848462
5823	 23.036472198512
5824	 23.717179548563
5825	 24.397886898613
5826	 23.691329952323
5827	 22.900024212176
5828	 22.108718472029
5829	 21.317412731882
5830	 20.526106991734
5831	 19.734801251587
5832	 18.943495511440
5833	 18.152189771293
5834	 17.360884031146
5835	 16.569578290999
5836	 15.778272550852
5837	 14.986966810705
5838	 14.195661070557
5839	 13.404355330410
5840	 12.613049590263
5841	 12.460219207770
5842	 12.346393661405
5843	 12.232568115039
5844	 12.118742568674
5845	 12.004917022308
5846	 11.891091475943
5847	 11.777265929577
5848	 11.663440383212
5849	 11.549614836847
5850	 11.435789290481
5851	 11.321963744116
5852	 11.208138197750
5853	 11.094312651385
5854	 10.980487105020
5855	 10.866661558654
5856	 11.127186293255
5857	 11.410580307264
5858	 11.693974321272
5859	 11.977368335281
5860	 12.260762349290
5861	 12.544156363298
5862	 12.827550377307
5863	 13.110944391316
5864	 13.394338405325
5865	 13.677732419333
5866	 13.961126433342
5867	 14.244520447351
5868	 14.527914461359
5869	 14.811308475368
5870	 15.094702489377
5871	 15.457328078412
5872	 15.824793971093
5873	 16.192259863774
5874	 16.559725756455
5875	 16.927191649137
5876	 17.294657541818
5877	 17.662123434499
5878	 18.029589327180
5879	 18.397055219862
5880	 18.764521112543
5881	 19.131987005224
5882	 19.499452897905
5883	 19.866918790587
5884	 20.234384683268
5885	 20.601850575949
5886	 19.970339434696
5887	 19.277800197095
5888	 18.585260959494
5889	 17.892721721893
5890	 17.200182484292
5891	 16.507643246691
5892	 15.815104009090
5893	 15.122564771489
5894	 14.430025533888
5895	 13.737486296288
5896	 13.044947058687
5897	 12.352407821086
5898	 11.659868583485
5899	 10.967329345884
5900	 10.274790108283
5901	 10.776477101202
5902	 11.351120079352
5903	 11.925763057502
5904	 12.500406035652
5905	 13.075049013802
5906	 13.649691991952
5907	 14.224334970102
5908	 14.798977948251
5909	 15.373620926401
5910	 15.948263904551
5911	 16.522906882701
5912	 17.097549860851
5913	 17.672192839001
5914	 18.246835817151
5915	 18.821478795300
5916	 19.174336970406
5917	 19.513646180943
5918	 19.852955391479
5919	 20.192264602016
5920	 20.531573812553
5921	 20.870883023089
5922	 21.210192233626
5923	 21.549501444163
5924	 21.888810654699
5925	 22.228119865236
5926	 22.567429075772
5927	 22.906738286309
5928	 23.246047496846
5929	 23.585356707382
5930	 23.924665917919
5931	 23.118366584139
5932	 22.242081348100
5933	 21.365796112061
5934	 20.489510876022
5935	 19.613225639983
5936	 18.736940403944
5937	 17.860655167905
5938	 16.984369931866
5939	 16.108084695827
5940	 15.231799459788
5941	 14.355514223749
5942	 13.479228987710
5943	 12.602943751671
5944	 11.726658515632
5945	 10.850373279593
5946	 10.121380272924
5947	 9.401385435499
5948	 8.681390598073
5949	 7.961395760648
5950	 7.241400923222
5951	 6.521406085796
5952	 5.801411248371
5953	 5.081416410945
5954	 4.361421573519
5955	 3.641426736094
5956	 2.921431898668
5957	 2.201437061242
5958	 1.481442223817
5959	 0.761447386391
5960	 0.041452548965
5961	 0.372204951682
5962	 0.767148123586
5963	 1.162091295490
5964	 1.557034467394
5965	 1.951977639298
5966	 2.346920811201
5967	 2.741863983105
5968	 3.136807155009
5969	 3.531750326913
5970	 3.926693498817
5971	 4.321636670721
5972	 4.716579842625
5973	 5.111523014528
5974	 5.506466186432
5975	 5.901409358336
5976	 6.272950753836
5977	 6.643062520999
5978	 7.013174288162
5979	 7.383286055325
5980	 7.753397822488
5981	 8.123509589650
5982	 8.493621356813
5983	 8.863733123976
5984	 9.233844891139
5985	 9.603956658301
5986	 9.974068425464
5987	 10.344180192627
5988	 10.714291959790
5989	 11.084403726952
5990	 11.454515494115
5991	 11.537117652324
5992	 11.602155678753
5993	 11.667193705182
5994	 11.732231731611
5995	 11.797269758041
5996	 11.862307784470
5997	 11.927345810899
5998	 11.992383837328
5999	 12.057421863758
6000	 12.122459890187
6001	 12.187497916616
6002	 12.252535943045
6003	 12.317573969474
6004	 12.382611995904
6005	 12.447650022333
6006	 12.467379493419
6007	 12.484341038114
6008	 12.501302582808
6009	 12.518264127502
6010	 12.535225672196
6011	 12.552187216891
6012	 12.569148761585
6013	 12.586110306279
6014	 12.603071850973
6015	 12.620033395667
6016	 12.636994940362
6017	 12.653956485056
6018	 12.670918029750
6019	 12.687879574444
6020	 12.704841119139
6021	 12.607980824068
6022	 12.504167085611
6023	 12.400353347154
6024	 12.296539608697
6025	 12.192725870240
6026	 12.088912131783
6027	 11.985098393326
6028	 11.881284654869
6029	 11.777470916411
6030	 11.673657177954
6031	 11.569843439497
6032	 11.466029701040
6033	 11.362215962583
6034	 11.258402224126
6035	 11.154588485669
6036	 10.828798316396
6037	 10.489447475918
6038	 10.150096635439
6039	 9.810745794961
6040	 9.471394954483
6041	 9.132044114005
6042	 8.792693273526
6043	 8.453342433048
6044	 8.113991592570
6045	 7.774640752091
6046	 7.435289911613
6047	 7.095939071135
